"age" "cit" "educ" "engl" "occ" "birth" "sex" "wageinc" "wkswrkd" "yrentry" "powspuma"
"5747" 46.6712921373546 1 14 0 100 6 1 80000 52 0 6160
"5748" 26.210293242475 5 14 10 102 210 1 82000 52 1993 6160
"5749" 25.4506483708974 4 14 10 140 200 1 55000 52 1979 6130
"5750" 32.3222418108489 4 13 10 102 210 1 80000 52 1980 6160
"5751" 51.1933960488532 4 13 10 140 210 1 104000 52 1976 6160
"5752" 38.6452017184347 4 12 20 100 210 1 40000 52 1989 0
"5753" 27.3793372740038 4 13 10 141 209 1 60000 50 1990 6170
"5754" 38.3534953310154 1 13 0 101 6 1 89000 52 0 6150
"5755" 20.2630238151178 1 1 0 101 6 1 0 0 0 6150
"5756" 34.6605260807555 5 14 10 102 210 1 100000 52 1990 6140
"5757" 35.9371035546064 1 14 0 100 6 1 100000 52 0 6150
"5758" 40.8008115668781 4 14 10 141 209 1 84000 52 1970 6150
"5759" 35.8636914761737 5 14 10 102 210 1 54000 50 1998 6160
"5760" 36.4194590346888 1 13 0 101 6 2 90000 52 0 6140
"5761" 41.2683812358882 4 16 20 102 209 1 325000 52 1985 6160
"5762" 41.6343175461516 5 14 10 102 210 1 88000 50 1988 6120
"5763" 30.3751150411554 4 13 10 141 247 1 100000 52 1979 6150
"5764" 50.6603315535467 4 13 30 141 233 1 85000 52 1981 0
"5765" 31.447446310427 5 14 10 102 210 1 66000 52 1997 6130
"5766" 39.805935628945 1 13 0 102 42 1 70000 49 0 6130
"5767" 33.2802136333194 5 13 10 101 207 1 48000 27 1997 6150
"5768" 30.0324775450863 5 15 10 102 210 1 42000 28 1995 6150
"5769" 30.5793516894337 5 11 10 100 210 2 48000 52 1999 6150
"5770" 25.4629226133693 5 12 10 101 207 1 40000 52 1998 6130
"5771" 35.4386506201699 1 13 0 102 26 1 65000 52 0 6150
"5772" 34.4256939189509 5 14 10 102 163 1 79000 52 1998 6160
"5773" 23.5550048116129 5 13 20 102 242 2 53000 20 1996 0
"5774" 47.4597818311304 5 13 10 141 209 1 120000 52 1999 6160
"5775" 27.969657858368 5 14 10 102 210 1 76000 52 1995 6140
"5776" 26.6185566328932 5 13 10 102 210 2 52000 48 1998 6130
"5777" 29.2641002323944 5 14 10 101 210 1 46000 43 1999 6150
"5778" 24.1351095517166 5 13 11 102 210 2 55000 24 1999 0
"5779" 61.1925350674428 4 14 20 101 240 1 77000 52 1965 6160
"5780" 26.2812209338881 1 14 0 141 27 1 70000 52 0 6150
"5781" 18.8719510075171 1 10 10 100 6 1 8900 30 0 6150
"5782" 31.5701978669968 5 14 10 140 210 1 96000 52 1995 6160
"5783" 66.6845990049187 1 14 0 100 45 1 6000 27 0 6150
"5784" 27.3007243755274 5 13 10 100 210 2 64000 48 1996 6150
"5785" 28.4697998946067 5 13 10 100 210 2 78000 52 1997 6160
"5786" 31.3965827247594 5 14 10 100 210 1 11600 11 1999 6130
"5787" 43.5878969591577 4 11 10 141 233 2 65000 48 1977 6160
"5788" 36.0736359469593 4 13 10 141 210 1 130000 52 1984 0
"5789" 25.2600103812292 5 14 10 102 210 2 65000 52 1997 6160
"5790" 23.8668819298036 5 14 10 102 210 1 65000 52 1997 6160
"5791" 48.7140164980665 4 14 20 141 207 1 93000 52 1970 6160
"5792" 48.3474561371841 1 11 0 102 6 1 78000 52 0 6160
"5793" 37.3603879553266 4 14 11 102 207 2 0 0 1982 0
"5794" 36.8890945569146 5 14 20 101 240 2 60000 52 1990 0
"5795" 43.0469892350957 1 13 0 141 17 1 115000 52 0 6160
"5796" 42.2271200246178 1 13 0 101 17 2 114000 52 0 6160
"5797" 34.2494561250787 5 13 20 102 210 1 76000 50 1998 6160
"5798" 36.6703849746846 5 16 10 102 207 1 100000 52 1986 6160
"5799" 41.4829866336659 2 13 0 101 72 2 100000 45 1975 6150
"5800" 39.1028909489978 5 9 0 100 301 2 30000 52 1966 6150
"5801" 31.5002357321791 5 16 10 102 207 1 105000 52 1990 6160
"5802" 36.7852268987335 4 13 20 101 210 1 55000 52 1986 6160
"5803" 60.7157480516471 1 13 0 100 6 2 50000 52 0 0
"5804" 26.7881098494399 5 13 10 102 210 1 50000 15 1999 6160
"5805" 23.8354951662477 5 13 10 102 210 2 5800 40 1999 0
"5806" 50.7804736657999 1 13 0 102 6 2 25000 46 0 6150
"5807" 28.0259780921042 5 13 10 102 210 1 65000 52 1997 6140
"5808" 43.204285249114 4 16 10 102 210 1 10200 48 1986 6160
"5809" 27.6600289426278 5 15 10 100 210 2 70000 20 1999 6160
"5810" 45.6753230635077 5 13 10 102 210 1 110000 52 1998 6140
"5811" 49.2067481768318 1 14 10 102 6 1 80000 52 0 6150
"5812" 32.7722219182178 5 14 30 102 240 1 33000 52 1999 6150
"5813" 29.4583687116392 5 14 30 140 240 2 30000 52 2000 0
"5814" 49.2796644205227 1 13 0 141 41 1 82000 52 0 6160
"5815" 43.7168037840165 4 13 10 102 247 2 76000 52 1979 6160
"5816" 32.6514438304584 5 14 10 102 210 1 73000 52 1996 6140
"5817" 30.801780113019 5 13 10 102 231 1 0 0 1987 0
"5818" 30.5242468737997 1 13 0 100 6 1 100000 52 0 6160
"5819" 37.9215011780616 1 13 0 141 42 1 120000 52 0 6160
"5820" 46.3054947156925 1 13 0 102 25 2 89000 52 0 6160
"5821" 30.9169743207749 4 13 10 141 303 1 73000 50 1982 6160
"5822" 37.8317311787978 5 16 20 102 240 1 90000 49 1989 6160
"5823" 48.0438058245927 4 14 10 101 207 2 50000 52 1984 6160
"5824" 62.0339097825345 4 14 0 101 207 1 0 0 1965 6150
"5825" 34.0613227942958 4 14 10 102 209 1 150000 52 1984 6160
"5826" 35.3608689510729 5 14 10 102 231 1 123000 52 1990 6160
"5827" 27.7039518430829 5 13 10 101 210 2 58000 52 1995 6150
"5828" 40.8784453694243 5 13 10 140 226 1 97000 52 1995 6160
"5829" 24.3474894093815 5 13 20 141 210 1 80000 52 1997 6160
"5830" 59.2160346668679 1 13 0 100 39 1 52000 52 0 6150
"5831" 45.963170748204 1 13 0 141 6 1 79000 52 0 6150
"5832" 45.7576566308271 1 13 0 102 6 1 12000 12 0 0
"5833" 30.7559166324791 1 11 0 102 6 1 35500 52 0 6160
"5834" 33.7372863492928 1 13 0 102 6 1 50000 52 0 6160
"5835" 37.9630707388278 5 13 10 141 224 1 120000 52 1984 6160
"5836" 29.3271348725539 1 13 10 140 6 1 42500 52 0 6150
"5837" 64.5460007272195 4 14 10 141 210 1 72000 52 1965 6160
"5838" 60.0462012600619 4 13 20 141 210 2 45000 52 1965 6150
"5839" 51.211333823856 1 13 0 102 6 1 51000 52 0 6160
"5840" 44.2920536256861 1 14 0 141 48 2 51000 52 0 0
"5841" 42.7897989051417 1 9 0 102 6 2 35000 52 0 6160
"5842" 37.0420725904405 5 13 10 102 210 1 130000 52 1992 6160
"5843" 41.7760241075885 1 13 0 141 17 1 75000 52 0 6140
"5844" 26.8445370926056 5 13 10 106 210 1 58000 48 1998 6160
"5845" 39.9344010055065 5 13 0 101 301 2 8000 16 1999 0
"5846" 39.0196844362654 5 13 0 100 108 1 69000 52 1999 6150
"5847" 46.4141774759628 1 12 0 100 6 1 55000 52 0 6160
"5848" 51.5132986016106 1 13 0 140 36 1 90000 52 0 6160
"5849" 26.9622611519881 5 13 10 102 210 1 0 0 2000 6150
"5850" 29.3380892039277 5 13 10 102 210 1 22100 17 1999 6150
"5851" 25.5694371850695 5 13 10 102 210 1 0 0 2000 6150
"5852" 23.6411410428118 5 13 10 102 202 1 60000 52 1994 6160
"5853" 24.0745000864845 1 11 0 141 6 1 80000 52 0 6160
"5854" 51.1372007755563 1 14 0 106 13 1 11500 52 0 6160
"5855" 27.0182391416747 5 14 20 101 240 1 58000 52 1998 6150
"5856" 30.3991444366984 5 14 10 102 210 1 80000 52 1993 6140
"5857" 25.6808008702938 5 13 10 102 210 2 17000 19 1997 6150
"5858" 43.8131500894669 4 14 10 102 210 1 110000 44 1978 6160
"5859" 43.5840321746655 1 12 0 141 36 1 0 52 0 6150
"5860" 42.01849947148 1 15 0 100 27 1 55000 52 0 6160
"5861" 36.7541432187427 4 13 10 141 313 1 88000 52 1981 6160
"5862" 48.2297961257864 4 14 10 102 240 2 80000 52 1974 6160
"5863" 35.7644530537073 1 12 0 100 48 1 75000 52 0 6150
"5864" 35.8641626057215 1 13 0 102 6 1 325000 40 0 6160
"5865" 24.8224313068204 4 13 10 102 212 1 59000 52 1987 6160
"5866" 27.5127898969222 5 13 10 102 210 1 65000 40 1999 6160
"5867" 62.4346683139447 1 14 0 102 6 1 100000 52 0 6160
"5868" 45.3720375492703 1 14 0 141 20 1 120000 52 0 6160
"5869" 50.8316595640499 1 12 0 100 25 1 100000 52 0 6160
"5870" 30.8271996639669 5 13 20 102 207 1 60000 52 1998 6160
"5871" 31.5694634343963 5 14 20 141 207 2 5900 10 1998 6160
"5872" 50.2245741863735 1 13 0 141 36 1 81000 52 0 6150
"5873" 50.3417454126757 4 13 10 141 217 1 100000 52 1978 6160
"5874" 55.4084676573984 1 11 0 141 18 1 65000 52 0 6160
"5875" 34.7201879899949 5 13 10 102 210 1 72000 52 1997 6160
"5876" 34.5009655677713 1 12 0 141 6 1 62000 52 0 6160
"5877" 29.1289836317301 1 13 0 101 6 1 0 0 0 6160
"5878" 26.7338423670735 5 14 10 102 210 1 22500 25 1997 6160
"5879" 31.7947066558991 5 13 10 102 217 2 0 0 1994 0
"5880" 33.4967620905954 1 9 10 140 6 1 80000 52 0 6160
"5881" 33.0891391227487 1 14 20 102 25 2 55000 30 0 6150
"5882" 53.5011291091796 1 13 0 141 17 1 110000 52 0 6160
"5883" 45.7283081426285 4 14 10 102 240 1 103000 52 1981 6160
"5884" 32.9374771174043 5 13 10 102 210 1 110000 52 1997 6150
"5885" 33.8075722558424 5 13 10 102 210 1 66000 52 1998 6160
"5886" 27.0134988562204 5 14 10 101 163 1 10900 46 1996 6150
"5887" 33.881931575248 5 14 10 102 216 2 58000 52 1992 6150
"5888" 21.6970299440436 5 13 10 102 231 1 30000 32 1996 6040
"5889" 36.3675287619699 5 14 20 102 163 2 86000 52 1996 6160
"5890" 39.436547735706 5 13 10 100 233 1 75000 52 1998 6150
"5891" 33.2987007149495 1 14 0 100 48 2 60000 52 0 6150
"5892" 37.2059737555683 5 14 10 102 210 1 25000 52 1995 6150
"5893" 34.1729374476708 5 14 10 100 210 2 0 0 1996 0
"5894" 56.275747272186 4 14 20 102 240 1 40000 52 1992 6160
"5895" 45.7356823782902 1 11 0 101 8 1 78000 52 0 6160
"5896" 42.9187241070904 1 12 0 140 6 1 105000 52 0 6150
"5897" 33.0719744963571 5 14 10 141 210 1 325000 50 1990 6160
"5898" 39.7294427959714 4 16 20 102 240 1 130000 52 1985 6160
"5899" 33.4973907202948 5 13 10 100 233 2 146000 50 1993 6130
"5900" 35.3548408930656 4 13 10 102 247 2 60000 52 1981 6150
"5901" 40.3247863079887 1 13 0 101 6 2 100000 52 0 6160
"5902" 37.4366944665089 4 13 20 102 209 1 101000 52 1989 6160
"5903" 41.0630085759331 1 11 0 100 6 2 72000 52 0 0
"5904" 38.4677611174993 4 13 10 140 226 1 325000 52 1982 6040
"5905" 26.6494791652076 5 13 10 102 210 1 39600 50 1998 6150
"5906" 42.2270330155734 5 16 10 102 240 1 61000 43 1981 6150
"5907" 25.2308786981739 1 12 0 102 32 1 55000 52 0 6140
"5908" 30.5248627830297 1 13 0 102 6 1 70000 52 0 6500
"5909" 27.1368237389252 5 13 0 102 210 1 5300 40 1997 6150
"5910" 30.8594367508776 5 13 10 102 210 1 70000 52 1977 6160
"5911" 44.6210880293511 5 13 10 106 373 1 45600 52 1998 6150
"5912" 27.5976061269175 5 13 11 102 210 1 0 0 1997 6150
"5913" 27.5828700112179 5 13 11 102 210 2 70000 52 1997 6160
"5914" 34.8605242515914 4 14 10 140 231 1 160000 52 1983 6160
"5915" 56.4144370367285 4 14 10 141 210 1 85000 52 1981 6150
"5916" 48.6920512190554 5 14 10 102 160 1 80000 52 1995 6120
"5917" 48.2032584871631 5 14 20 102 156 2 71000 52 1995 6130
"5918" 22.497445887886 5 13 10 102 165 1 60000 50 1995 6160
"5919" 38.3172560895327 1 9 0 100 6 1 49000 51 0 6140
"5920" 30.3083471874706 1 13 10 101 6 1 69000 52 0 6140
"5921" 34.3650902763475 5 13 10 102 210 1 53000 52 1994 6130
"5922" 27.4015337848105 5 14 20 102 210 2 57000 46 1998 6150
"5923" 29.6553158543538 5 14 10 141 210 1 58000 52 1995 6150
"5924" 38.4730278938077 5 14 10 100 210 1 92000 52 1997 6140
"5925" 38.1288968925364 4 14 20 102 240 1 92000 52 1987 6160
"5926" 43.9453317520674 4 14 20 102 240 2 100000 52 1978 6150
"5927" 47.3515443671495 1 11 10 102 6 2 58000 52 0 6160
"5928" 25.2717546387576 5 14 0 102 210 1 58000 7 1999 6140
"5929" 21.4339516521432 5 13 10 102 210 1 60000 52 1999 6130
"5930" 25.5094561176375 5 13 10 140 210 1 7500 8 1999 6150
"5931" 39.9889100268483 4 14 10 102 209 1 120000 52 1973 6160
"5932" 43.3532945667394 5 13 30 102 209 2 63000 52 1989 6160
"5933" 31.0668804927263 5 13 10 102 210 1 65000 52 1998 6160
"5934" 26.3886230578646 5 14 10 102 207 1 60000 52 1996 6140
"5935" 26.8026900950354 5 14 10 102 207 2 59000 52 1996 0
"5936" 42.6812229934148 1 13 0 102 13 1 65000 52 0 6160
"5937" 28.0570082569029 5 13 10 102 238 1 25000 52 1999 6140
"5938" 35.9602891036775 5 14 10 101 210 1 82000 52 1992 6160
"5939" 31.6564757893793 5 13 10 101 210 1 50000 52 1998 6150
"5940" 31.5401527690701 1 13 0 141 39 1 55000 52 0 6150
"5941" 40.3750451293308 1 13 0 140 47 1 90000 52 0 6160
"5942" 37.1992057408206 1 13 0 100 24 1 70000 52 0 1
"5943" 36.1135910623707 5 13 10 100 207 1 120000 40 1996 6140
"5944" 30.5397717310116 1 12 0 141 6 1 82000 52 0 6150
"5945" 41.9917831723578 1 13 0 102 6 1 119000 52 0 6160
"5946" 31.2401635202114 5 14 10 102 207 1 104000 52 1994 6150
"5947" 28.4751328348648 5 13 10 100 210 1 58000 52 1998 6160
"5948" 43.8443875403609 4 13 10 141 120 1 101000 52 1974 6160
"5949" 30.9762996518984 4 13 20 102 207 1 0 0 1994 0
"5950" 31.386039319681 5 16 10 141 126 1 77000 52 1991 6150
"5951" 41.5026205738541 5 13 10 101 210 1 36000 52 1998 6160
"5952" 34.5792620459106 5 14 10 141 210 1 85000 52 1991 6160
"5953" 28.5804072269239 5 14 10 102 210 2 6500 12 1995 6160
"5954" 29.2155422738288 5 14 10 102 210 1 68000 52 1993 6160
"5955" 27.2243999019265 5 14 10 102 210 2 50000 52 1997 6160
"5956" 35.0393408196978 5 14 10 141 207 1 61000 52 1994 6150
"5957" 27.8415974527597 1 13 0 100 6 1 70000 52 0 6160
"5958" 35.2838182705455 5 14 20 102 240 1 95000 50 1991 6150
"5959" 41.6779795892071 4 13 10 141 207 1 109000 52 1979 6160
"5960" 40.4180788779631 1 9 0 102 6 1 90000 52 0 6150
"5961" 47.7503441181034 5 13 0 102 370 1 100000 52 1982 6140
"5962" 45.3242274457589 4 14 10 101 240 1 88000 50 1977 6150
"5963" 42.2151179306675 4 11 20 140 247 1 60000 28 1988 0
"5964" 33.5067031234503 5 14 10 102 240 1 50000 50 1993 6150
"5965" 37.5311674603727 5 13 0 102 207 1 99000 52 1995 6150
"5966" 32.914938692702 5 13 10 102 210 1 100000 52 1993 6130
"5967" 31.5170231761876 5 13 10 101 210 2 0 0 1995 0
"5968" 38.7108777246904 5 13 10 101 210 1 30000 40 1988 6160
"5969" 23.9844794021919 1 13 0 102 6 1 55000 52 0 6140
"5970" 24.7448804366868 1 13 0 102 17 2 34000 48 0 6140
"5971" 23.297069218941 1 13 10 102 47 1 7500 18 0 6160
"5972" 44.5818039558362 5 14 20 102 207 1 85000 52 1998 6140
"5973" 38.2249131896533 5 14 20 102 207 2 120000 52 1998 6150
"5974" 43.0025785909966 4 14 10 102 212 1 40000 32 1976 6150
"5975" 68.1588045428507 1 16 0 101 17 1 0 52 0 6150
"5976" 24.7251687573735 5 13 20 102 210 2 20000 52 2000 6160
"5977" 21.1907822163776 1 11 10 101 6 1 2000 20 0 0
"5978" 28.3728145088535 5 13 10 102 210 1 65000 52 1998 6150
"5979" 26.0761468305718 5 13 11 102 210 1 120000 52 1998 6150
"5980" 30.0427754691336 5 13 20 102 210 1 70000 52 1990 6160
"5981" 33.2464069474954 5 14 20 102 231 1 85000 52 1998 0
"5982" 44.8034734313842 4 11 0 102 200 1 100000 52 1957 6160
"5983" 40.692633099854 5 14 10 100 210 1 130000 46 1990 6130
"5984" 52.9468296461273 1 11 0 140 6 1 60000 52 0 6160
"5985" 38.9534721001983 1 13 0 141 29 1 22000 21 0 6040
"5986" 34.6147384964861 1 13 10 141 6 1 62000 52 0 6160
"5987" 42.2183367344551 5 14 10 100 210 1 160000 50 1981 6160
"5988" 38.2797569527756 5 13 10 100 210 2 0 0 1987 0
"5989" 30.8676856623497 5 13 10 102 210 1 59000 44 1995 6150
"5990" 29.3065799754113 5 14 10 102 210 2 0 0 1999 0
"5991" 42.4197700689547 5 16 20 141 207 1 100000 52 1990 6160
"5992" 43.4891657494009 5 16 20 141 207 2 100000 52 1991 6160
"5993" 55.9190745886881 1 11 0 102 20 2 60000 52 0 6160
"5994" 28.7872710207012 5 14 10 102 210 1 100000 52 1993 6160
"5995" 45.6930272530299 1 14 0 100 39 2 0 0 0 6130
"5996" 37.4928560508415 5 14 10 101 210 1 46000 40 1996 6160
"5997" 27.4083304658998 5 14 20 102 210 2 0 0 1999 6120
"5998" 38.1325703100301 4 14 20 102 240 1 100000 52 1988 6160
"5999" 33.7859343525488 4 14 20 100 240 2 95000 52 1988 6150
"6000" 36.2785949341487 5 13 0 141 139 1 150000 52 1998 6160
"6001" 28.4344741404057 4 14 10 102 210 2 108000 52 1978 6160
"6002" 44.1579757104628 1 13 0 141 26 1 110000 39 0 6160
"6003" 28.4109369663056 5 13 10 102 210 1 66000 48 1999 6130
"6004" 32.2352893026546 5 13 10 102 210 1 89000 52 1998 6140
"6005" 36.9829943759833 4 14 20 100 207 1 100000 50 1986 6150
"6006" 33.932833899511 5 14 10 102 210 1 75000 52 1998 6160
"6007" 48.1133442951832 1 14 0 101 15 1 120000 52 0 6160
"6008" 38.7730573215522 1 9 0 102 24 2 22300 52 0 6150
"6009" 32.9194478928111 5 14 10 101 210 1 58000 52 1999 6130
"6010" 27.6456077510957 4 14 0 102 210 1 65000 52 1989 0
"6011" 33.0673757877667 5 11 20 101 209 1 66000 52 1986 6150
"6012" 29.0854021331761 5 14 10 102 210 1 65000 52 1994 6160
"6013" 31.9781552613713 5 14 20 102 210 1 77000 52 1996 6130
"6014" 32.8043750601355 4 13 20 102 209 1 97000 52 1989 6160
"6015" 33.1008336176164 4 13 20 102 205 2 60000 52 1987 6160
"6016" 41.7786377272569 5 14 10 102 240 1 114000 52 1991 6160
"6017" 40.566525537055 1 13 0 141 6 1 15000 35 0 6160
"6018" 36.4745903969742 5 16 10 100 207 1 110000 52 1997 6150
"6019" 36.6550677178893 5 14 10 102 207 2 70000 52 1997 6150
"6020" 36.6219876818359 1 9 0 100 6 1 50000 52 0 6160
"6021" 30.9766173046082 5 14 20 141 210 1 73000 52 1991 6160
"6022" 27.3179237947334 5 13 20 102 210 2 20000 20 1997 6160
"6023" 34.1658113908488 5 14 10 102 210 1 60000 47 1988 6160
"6024" 27.3582083287183 1 12 0 102 6 1 80000 52 0 6160
"6025" 39.3097931989469 5 14 10 102 210 1 90000 52 1998 6130
"6026" 34.891392260557 5 14 10 102 210 2 10000 8 1998 6150
"6027" 34.410347630037 5 16 20 141 137 1 67000 52 1999 6150
"6028" 26.7985903460067 5 13 20 102 207 1 50000 52 1996 6150
"6029" 31.5662253824994 5 14 20 102 210 1 70000 52 1995 6150
"6030" 33.9647848713212 5 13 10 102 210 1 100000 52 1995 6140
"6031" 49.6040002014488 1 11 0 100 48 1 55000 52 0 6150
"6032" 40.7484111022204 4 13 0 101 209 2 89000 52 1963 6160
"6033" 30.1517749775667 5 13 20 102 207 1 65000 52 1991 6160
"6034" 32.8652957577724 5 13 11 102 210 1 71000 48 1996 0
"6035" 29.2912468353752 5 13 11 102 210 1 53000 49 1998 6160
"6036" 53.1068273817655 4 14 10 140 209 1 65000 52 1992 6150
"6037" 31.3684062799439 4 11 10 141 207 1 50000 52 1983 6160
"6038" 50.3038896585349 4 11 10 102 364 1 95000 52 1972 6160
"6039" 36.9492800361477 4 13 10 100 209 2 57000 52 1978 6150
"6040" 39.7914046999067 5 16 10 102 207 1 100000 52 1985 6160
"6041" 38.3884636738803 5 16 10 141 207 2 18000 52 1984 6160
"6042" 40.7816801967565 4 14 10 102 210 2 10000 12 1986 6160
"6043" 42.0255224017892 4 13 10 141 247 2 100000 52 1975 6160
"6044" 44.6196833781432 4 13 10 141 247 2 100000 52 1975 6150
"6045" 37.9683003947139 4 13 10 141 247 1 0 0 1975 0
"6046" 30.4934806553647 4 13 10 102 247 1 100000 52 1975 6160
"6047" 48.6778059380595 1 12 0 141 6 1 45000 52 0 6160
"6048" 37.5297197531909 5 13 10 102 210 1 110000 52 1993 6150
"6049" 25.7977829852607 5 12 0 140 233 1 62000 52 1984 0
"6050" 44.5260857264511 5 14 10 141 207 2 92000 52 1985 6160
"6051" 27.5959696499631 1 13 0 102 42 1 78000 52 0 6160
"6052" 24.3554417479318 1 13 10 102 6 1 55000 52 0 6150
"6053" 26.1991056969855 5 13 10 102 210 1 25000 32 1999 6150
"6054" 29.2361141478177 1 13 10 141 6 1 23000 48 0 6160
"6055" 47.4774226897862 4 14 10 141 207 1 110000 52 1979 6160
"6056" 32.933778669918 5 13 10 102 210 1 10000 52 1990 6160
"6057" 46.3804723233916 1 13 0 140 6 1 325000 52 0 6160
"6058" 54.084566737758 1 10 0 140 26 1 60000 52 0 6160
"6059" 59.9618914579041 4 13 20 100 207 1 80000 48 1976 6160
"6060" 38.8815092039295 5 14 10 141 202 1 80000 50 1988 6160
"6061" 32.0748452213593 5 16 20 102 207 2 90000 52 1992 6160
"6062" 33.9953293199651 5 13 10 102 210 1 60000 24 1999 6160
"6063" 32.0470806155354 5 13 10 102 457 2 0 0 1999 6160
"6064" 30.6407363535836 5 14 10 102 109 1 80000 52 1997 6160
"6065" 42.9266908615828 1 9 0 141 6 2 38000 52 0 6160
"6066" 53.4050269527361 4 13 10 141 110 1 78000 52 1962 6160
"6067" 38.3182631453965 5 13 20 101 209 1 80000 52 1996 6150
"6068" 42.4885220800061 5 12 10 100 303 1 0 40 1960 0
"6069" 33.7732025959995 5 14 20 141 240 1 75000 52 1996 6150
"6070" 33.508473842172 5 14 20 102 240 2 0 0 1996 6160
"6071" 31.2780569042079 5 13 0 141 138 1 73000 48 1999 6160
"6072" 34.8890700605698 4 14 10 102 240 1 78000 50 1989 6160
"6073" 32.5009380402043 5 13 10 102 210 1 110000 52 1997 6150
"6074" 28.7020714641549 5 13 10 102 210 2 81000 45 1996 6150
"6075" 24.2999628644902 1 11 30 101 6 1 2800 52 0 6500
"6076" 30.285817685537 5 14 10 102 210 1 150000 52 1992 6160
"6077" 37.1241047780495 5 14 10 102 210 2 110000 52 1985 6150
"6078" 35.012443162268 5 14 10 102 231 1 150000 52 1984 6160
"6079" 36.9051868398674 4 14 20 141 240 1 95000 52 1987 6150
"6080" 33.5935889719985 5 11 20 101 303 2 23600 52 1989 6150
"6081" 30.4903289987706 5 14 10 101 210 1 85000 52 1998 6150
"6082" 27.9900840136688 5 13 20 101 210 1 65000 52 1999 6150
"6083" 28.1404682027642 5 14 10 101 210 1 50000 52 1999 6160
"6084" 30.3707033640239 5 14 10 141 247 2 60000 52 1984 6140
"6085" 30.3328627219889 5 13 10 100 210 1 70000 52 1997 6160
"6086" 34.3826332157478 5 14 10 102 207 1 90000 52 1993 6150
"6087" 56.8444221450482 4 13 20 100 207 1 25000 52 1980 6160
"6088" 36.4931744530331 5 13 10 102 247 2 0 0 1970 0
"6089" 39.0508888564073 1 13 0 141 6 1 62000 49 0 6160
"6090" 29.8718376499601 5 13 10 102 210 1 80000 52 1996 6150
"6091" 34.2513426630758 5 13 20 102 209 1 70000 52 2000 6160
"6092" 52.6740009873174 4 13 21 106 209 1 90000 49 1969 6130
"6093" 50.4458933412097 4 11 20 101 247 2 30000 20 1975 0
"6094" 32.9080170439556 5 14 10 102 210 1 109000 52 1998 6140
"6095" 30.1844210890122 5 14 10 102 210 2 0 0 1996 6160
"6096" 26.7427150481381 5 14 10 102 211 1 80000 52 1991 6140
"6097" 39.3296603297349 4 13 10 102 210 2 84000 50 1980 6160
"6098" 36.5383189320564 5 16 10 141 207 1 120000 52 1997 6160
"6099" 35.9924783681054 4 14 10 141 212 1 100000 52 1978 6150
"6100" 35.0750930707436 5 13 10 100 127 1 110000 52 1997 6140
"6101" 32.200959247537 5 16 10 102 240 1 12000 36 1995 0
"6102" 29.178103497019 5 13 10 102 210 2 75000 52 1996 6150
"6103" 32.1876558209769 5 14 20 141 109 1 105000 49 1996 6160
"6104" 35.3882319191471 5 13 10 101 210 1 60000 52 1998 6140
"6105" 53.3390851095319 1 11 0 100 6 2 0 0 0 0
"6106" 41.9434616705403 4 13 10 102 233 1 135000 51 1984 6160
"6107" 36.6671964284033 5 14 10 102 207 1 122000 52 1991 6160
"6108" 29.6004888967145 5 12 10 102 210 1 21100 29 1998 6150
"6109" 33.5397270394024 5 14 10 102 210 1 80000 52 1995 6150
"6110" 28.4557000335772 5 13 10 102 210 2 0 0 1998 0
"6111" 48.3097047840711 4 15 11 141 207 1 60000 52 1974 6150
"6112" 26.9505653623492 4 14 10 100 210 2 48000 40 1978 6130
"6113" 54.5598510771524 4 14 10 102 207 1 10000 52 1971 6160
"6114" 43.6969830100425 4 14 10 102 231 1 107000 52 1981 6160
"6115" 31.159018360544 5 14 20 141 207 1 65000 52 1997 6160
"6116" 31.7220494975336 5 14 10 140 207 2 65000 52 1996 6160
"6117" 38.2999727649149 4 13 20 101 247 2 0 0 1980 0
"6118" 28.3693126677535 5 14 10 102 207 2 87000 52 1991 6140
"6119" 37.3784070035908 4 13 20 102 247 1 78000 52 1979 6150
"6120" 42.3263928834349 4 14 0 141 247 1 80000 52 1975 6160
"6121" 49.4651583465748 1 12 0 141 6 1 50000 52 0 6160
"6122" 34.1078108921647 5 14 0 101 210 1 42000 52 1991 6150
"6123" 25.3555105587002 5 14 0 101 210 2 1500 2 1998 6160
"6124" 29.233112267917 4 13 0 101 301 1 44000 52 1972 6150
"6125" 40.4307035808451 4 14 10 101 240 1 70000 50 1982 0
"6126" 33.1763013782911 5 13 10 100 210 1 100000 50 1995 6160
"6127" 42.1780686299317 4 11 10 101 200 1 36400 52 1981 6150
"6128" 38.061314612627 5 14 20 102 207 1 60000 52 1996 6150
"6129" 28.9687412413768 1 13 0 101 48 1 70000 52 0 6150
"6130" 39.7551854318008 5 13 10 100 427 1 108000 52 1995 6120
"6131" 45.2097186897881 4 14 20 106 240 2 146000 52 1977 6160
"6132" 23.9748163875192 4 12 20 102 231 1 30000 40 1983 0
"6133" 43.0692522278987 1 14 0 141 17 1 62000 52 0 6160
"6134" 47.8990207749885 1 14 0 141 42 1 85000 52 0 6160
"6135" 54.4085394982249 1 11 0 102 6 2 70000 52 0 6150
"6136" 37.9867271464318 1 12 0 102 6 1 100000 52 0 6150
"6137" 33.7617523928639 5 14 20 106 240 1 65000 52 1990 6140
"6138" 30.7578231373336 5 13 10 141 222 1 56000 52 1995 6150
